ssd_count,metric,metric_label_cn,effect_type,effect,estimate,unit,positive_change_meaning
8,mean_gpu_utilization_percent,平均 GPU 利用率,main,E,3.991810898998228,pp,改善
8,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:U,1.4358832890995785,pp,改善
8,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:E,0.8971464987375484,pp,改善
8,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,U:E,-0.13433196995568863,pp,改善
8,mean_gpu_utilization_percent,平均 GPU 利用率,third_order,C:U:E,1.2928636938708422,pp,改善
8,min_gpu_utilization_percent,最低 GPU 利用率,main,C,-3.4748595980462196,pp,改善
8,min_gpu_utilization_percent,最低 GPU 利用率,main,U,-3.389389653967776,pp,改善
8,min_gpu_utilization_percent,最低 GPU 利用率,main,E,10.072285695388786,pp,改善
8,min_gpu_utilization_percent,最低 GPU 利用率,second_order,C:U,-4.434042847561902,pp,改善
8,min_gpu_utilization_percent,最低 GPU 利用率,second_order,C:E,-5.525397652789249,pp,改善
8,min_gpu_utilization_percent,最低 GPU 利用率,second_order,U:E,-5.682759517033314,pp,改善
8,min_gpu_utilization_percent,最低 GPU 利用率,third_order,C:U:E,-8.670867589427969,pp,改善
8,p95_gpu_utilization_percent,P95 GPU 利用率,main,C,0.33832225245274117,pp,改善
8,p95_gpu_utilization_percent,P95 GPU 利用率,main,U,0.3564649663419388,pp,改善
8,p95_gpu_utilization_percent,P95 GPU 利用率,main,E,-0.12337240708741959,pp,改善
8,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,C:U,0.8949435865067983,pp,改善
8,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,C:E,0.02035319840791061,pp,改善
8,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,U:E,-0.09652417348039677,pp,改善
8,p95_gpu_utilization_percent,P95 GPU 利用率,third_order,C:U:E,0.3164040030425639,pp,改善
8,max_gpu_utilization_percent,最高 GPU 利用率,main,C,0.15102699240514283,pp,改善
8,max_gpu_utilization_percent,最高 GPU 利用率,main,U,-0.16968839390043655,pp,改善
8,max_gpu_utilization_percent,最高 GPU 利用率,main,E,-0.11412828436583311,pp,改善
8,max_gpu_utilization_percent,最高 GPU 利用率,second_order,C:U,0.30205398481025725,pp,改善
8,max_gpu_utilization_percent,最高 GPU 利用率,second_order,C:E,0.032133057976182045,pp,改善
8,max_gpu_utilization_percent,最高 GPU 利用率,second_order,U:E,-0.22825656873166622,pp,改善
8,max_gpu_utilization_percent,最高 GPU 利用率,third_order,C:U:E,0.06426611595236409,pp,改善
8,mean_ttft_us,平均 TTFT,main,C,1457.096048167121,us,退化（时间变长）
8,mean_ttft_us,平均 TTFT,main,U,-7399.098187389871,us,退化（时间变长）
8,mean_ttft_us,平均 TTFT,main,E,-10334.618437249592,us,退化（时间变长）
8,mean_ttft_us,平均 TTFT,second_order,C:U,-4740.365008833993,us,退化（时间变长）
8,mean_ttft_us,平均 TTFT,second_order,C:E,-2772.044397896563,us,退化（时间变长）
8,mean_ttft_us,平均 TTFT,second_order,U:E,-6526.407029827824,us,退化（时间变长）
8,mean_ttft_us,平均 TTFT,third_order,C:U:E,-3367.294080649037,us,退化（时间变长）
8,p95_ttft_us,P95 TTFT,main,C,-1890.6367999999202,us,退化（时间变长）
8,p95_ttft_us,P95 TTFT,main,U,10769.29128205136,us,退化（时间变长）
8,p95_ttft_us,P95 TTFT,main,E,0.0,us,退化（时间变长）
8,p95_ttft_us,P95 TTFT,second_order,C:U,-4397.107199999969,us,退化（时间变长）
8,p95_ttft_us,P95 TTFT,second_order,C:E,0.0,us,退化（时间变长）
8,p95_ttft_us,P95 TTFT,second_order,U:E,0.0,us,退化（时间变长）
8,p95_ttft_us,P95 TTFT,third_order,C:U:E,0.0,us,退化（时间变长）
8,max_ttft_us,Max TTFT,main,C,2214.84799999994,us,退化（时间变长）
8,max_ttft_us,Max TTFT,main,U,-20.51064615388168,us,退化（时间变长）
8,max_ttft_us,Max TTFT,main,E,6421.598646153812,us,退化（时间变长）
8,max_ttft_us,Max TTFT,second_order,C:U,-10990.975999999908,us,退化（时间变长）
8,max_ttft_us,Max TTFT,second_order,C:E,7148.79999999993,us,退化（时间变长）
8,max_ttft_us,Max TTFT,second_order,U:E,-12843.197292307625,us,退化（时间变长）
8,max_ttft_us,Max TTFT,third_order,C:U:E,-14297.59999999986,us,退化（时间变长）
8,late_gpu_layer_count,逾期 GPU layer 数,main,C,-7.0,count,退化（数量增加）
8,late_gpu_layer_count,逾期 GPU layer 数,main,U,17.5,count,退化（数量增加）
8,late_gpu_layer_count,逾期 GPU layer 数,main,E,-1.5,count,退化（数量增加）
8,late_gpu_layer_count,逾期 GPU layer 数,second_order,C:U,-1.0,count,退化（数量增加）
8,late_gpu_layer_count,逾期 GPU layer 数,second_order,C:E,-27.0,count,退化（数量增加）
8,late_gpu_layer_count,逾期 GPU layer 数,second_order,U:E,40.0,count,退化（数量增加）
8,late_gpu_layer_count,逾期 GPU layer 数,third_order,C:U:E,-12.0,count,退化（数量增加）
8,p95_delta_us,P95 预取超期量,main,C,1640.5952794871828,us,退化（超期增加）
8,p95_delta_us,P95 预取超期量,main,U,-14727.628830769232,us,退化（超期增加）
8,p95_delta_us,P95 预取超期量,main,E,11649.236461538465,us,退化（超期增加）
8,p95_delta_us,P95 预取超期量,second_order,C:U,-4174.896774358993,us,退化（超期增加）
8,p95_delta_us,P95 预取超期量,second_order,C:E,195.36624102563292,us,退化（超期增加）
8,p95_delta_us,P95 预取超期量,second_order,U:E,-29004.620738461537,us,退化（超期增加）
8,p95_delta_us,P95 预取超期量,third_order,C:U:E,-5425.208051282047,us,退化（超期增加）
8,worst_delta_us,最坏预取超期量,main,C,23151.225599999998,us,退化（超期增加）
8,worst_delta_us,最坏预取超期量,main,U,-4013.9712,us,退化（超期增加）
8,worst_delta_us,最坏预取超期量,main,E,45017.376000000004,us,退化（超期增加）
8,worst_delta_us,最坏预取超期量,second_order,C:U,34154.86720000001,us,退化（超期增加）
8,worst_delta_us,最坏预取超期量,second_order,C:E,40964.7744,us,退化（超期增加）
8,worst_delta_us,最坏预取超期量,second_order,U:E,-8315.763199999987,us,退化（超期增加）
8,worst_delta_us,最坏预取超期量,third_order,C:U:E,68191.92320000002,us,退化（超期增加）
8,mean_actual_read_us,平均实际读取时间,main,C,3305.9532715870573,us,退化（时间变长）
8,mean_actual_read_us,平均实际读取时间,main,U,759.7771267553017,us,退化（时间变长）
8,mean_actual_read_us,平均实际读取时间,main,E,4405.098910283966,us,退化（时间变长）
8,mean_actual_read_us,平均实际读取时间,second_order,C:U,1092.8308911308086,us,退化（时间变长）
8,mean_actual_read_us,平均实际读取时间,second_order,C:E,-718.5959355418563,us,退化（时间变长）
8,mean_actual_read_us,平均实际读取时间,second_order,U:E,4504.916621930122,us,退化（时间变长）
8,mean_actual_read_us,平均实际读取时间,third_order,C:U:E,-254.8958599459438,us,退化（时间变长）
9,mean_gpu_utilization_percent,平均 GPU 利用率,main,C,-0.22232954747746092,pp,改善
9,mean_gpu_utilization_percent,平均 GPU 利用率,main,U,0.7315731069767217,pp,改善
9,mean_gpu_utilization_percent,平均 GPU 利用率,main,E,3.8214865037280674,pp,改善
9,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:U,1.0513213102678876,pp,改善
9,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:E,0.6509324948819142,pp,改善
9,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,U:E,-0.10090297911632717,pp,改善
9,mean_gpu_utilization_percent,平均 GPU 利用率,third_order,C:U:E,0.5713314587688103,pp,改善
9,min_gpu_utilization_percent,最低 GPU 利用率,main,C,-3.4493099791677784,pp,改善
9,min_gpu_utilization_percent,最低 GPU 利用率,main,U,-3.6970343458763475,pp,改善
9,min_gpu_utilization_percent,最低 GPU 利用率,main,E,11.766612663313335,pp,改善
9,min_gpu_utilization_percent,最低 GPU 利用率,second_order,C:U,-5.685153312856068,pp,改善
9,min_gpu_utilization_percent,最低 GPU 利用率,second_order,C:E,-4.9737969885535716,pp,改善
9,min_gpu_utilization_percent,最低 GPU 利用率,second_order,U:E,-6.62863129075823,pp,改善
9,min_gpu_utilization_percent,最低 GPU 利用率,third_order,C:U:E,-10.507558379099198,pp,改善
9,p95_gpu_utilization_percent,P95 GPU 利用率,main,C,0.4132797841472069,pp,改善
9,p95_gpu_utilization_percent,P95 GPU 利用率,main,U,0.3183540174054116,pp,改善
9,p95_gpu_utilization_percent,P95 GPU 利用率,main,E,0.035245159442506946,pp,改善
9,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,C:U,0.7704476331152819,pp,改善
9,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,C:E,0.07972463487110559,pp,改善
9,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,U:E,-0.07049031888501389,pp,改善
9,p95_gpu_utilization_percent,P95 GPU 利用率,third_order,C:U:E,-0.15944926974221119,pp,改善
9,max_gpu_utilization_percent,最高 GPU 利用率,main,C,0.1573311635691752,pp,改善
9,max_gpu_utilization_percent,最高 GPU 利用率,main,U,-0.09140209300984026,pp,改善
9,max_gpu_utilization_percent,最高 GPU 利用率,main,E,-0.004758366722342089,pp,改善
9,max_gpu_utilization_percent,最高 GPU 利用率,second_order,C:U,0.3336006803883862,pp,改善
9,max_gpu_utilization_percent,最高 GPU 利用率,second_order,C:E,-0.009516733444684178,pp,改善
9,max_gpu_utilization_percent,最高 GPU 利用率,second_order,U:E,-0.009516733444684178,pp,改善
9,max_gpu_utilization_percent,最高 GPU 利用率,third_order,C:U:E,-0.019033466889368356,pp,改善
9,mean_ttft_us,平均 TTFT,main,C,920.5543268731271,us,退化（时间变长）
9,mean_ttft_us,平均 TTFT,main,U,-6017.720507281658,us,退化（时间变长）
9,mean_ttft_us,平均 TTFT,main,E,-8378.809411147784,us,退化（时间变长）
9,mean_ttft_us,平均 TTFT,second_order,C:U,-4012.1221183694433,us,退化（时间变长）
9,mean_ttft_us,平均 TTFT,second_order,C:E,-2004.5763366785832,us,退化（时间变长）
9,mean_ttft_us,平均 TTFT,second_order,U:E,-5242.4545254207915,us,退化（时间变长）
9,mean_ttft_us,平均 TTFT,third_order,C:U:E,-1844.2539895433001,us,退化（时间变长）
9,p95_ttft_us,P95 TTFT,main,C,-2372.8255999999237,us,退化（时间变长）
9,p95_ttft_us,P95 TTFT,main,U,6743.755282051396,us,退化（时间变长）
9,p95_ttft_us,P95 TTFT,main,E,0.0,us,退化（时间变长）
9,p95_ttft_us,P95 TTFT,second_order,C:U,-5171.78879999998,us,退化（时间变长）
9,p95_ttft_us,P95 TTFT,second_order,C:E,0.0,us,退化（时间变长）
9,p95_ttft_us,P95 TTFT,second_order,U:E,0.0,us,退化（时间变长）
9,p95_ttft_us,P95 TTFT,third_order,C:U:E,0.0,us,退化（时间变长）
9,max_ttft_us,Max TTFT,main,C,-1552.921600000118,us,退化（时间变长）
9,max_ttft_us,Max TTFT,main,U,2340.121600000013,us,退化（时间变长）
9,max_ttft_us,Max TTFT,main,E,253.45279999999912,us,退化（时间变长）
9,max_ttft_us,Max TTFT,second_order,C:U,-4789.8111999999965,us,退化（时间变长）
9,max_ttft_us,Max TTFT,second_order,C:E,506.90559999999823,us,退化（时间变长）
9,max_ttft_us,Max TTFT,second_order,U:E,-506.90559999999823,us,退化（时间变长）
9,max_ttft_us,Max TTFT,third_order,C:U:E,-1013.8111999999965,us,退化（时间变长）
9,late_gpu_layer_count,逾期 GPU layer 数,main,C,13.5,count,退化（数量增加）
9,late_gpu_layer_count,逾期 GPU layer 数,main,U,-12.0,count,退化（数量增加）
9,late_gpu_layer_count,逾期 GPU layer 数,main,E,-24.5,count,退化（数量增加）
9,late_gpu_layer_count,逾期 GPU layer 数,second_order,C:U,22.0,count,退化（数量增加）
9,late_gpu_layer_count,逾期 GPU layer 数,second_order,C:E,3.0,count,退化（数量增加）
9,late_gpu_layer_count,逾期 GPU layer 数,second_order,U:E,-6.0,count,退化（数量增加）
9,late_gpu_layer_count,逾期 GPU layer 数,third_order,C:U:E,16.0,count,退化（数量增加）
9,p95_delta_us,P95 预取超期量,main,C,955.2823153846184,us,退化（超期增加）
9,p95_delta_us,P95 预取超期量,main,U,-10372.429635897435,us,退化（超期增加）
9,p95_delta_us,P95 预取超期量,main,E,8052.781684615382,us,退化（超期增加）
9,p95_delta_us,P95 预取超期量,second_order,C:U,-3801.780871794872,us,退化（超期增加）
9,p95_delta_us,P95 预取超期量,second_order,C:E,-174.06543076924208,us,退化（超期增加）
9,p95_delta_us,P95 预取超期量,second_order,U:E,-20866.609528205132,us,退化（超期增加）
9,p95_delta_us,P95 预取超期量,third_order,C:U:E,-3777.07185641025,us,退化（超期增加）
9,worst_delta_us,最坏预取超期量,main,C,18940.6592,us,退化（超期增加）
9,worst_delta_us,最坏预取超期量,main,U,-4778.534400000004,us,退化（超期增加）
9,worst_delta_us,最坏预取超期量,main,E,32737.344,us,退化（超期增加）
9,worst_delta_us,最坏预取超期量,second_order,C:U,21620.940800000004,us,退化（超期增加）
9,worst_delta_us,最坏预取超期量,second_order,C:E,32613.631999999998,us,退化（超期增加）
9,worst_delta_us,最坏预取超期量,second_order,U:E,-9775.257600000004,us,退化（超期增加）
9,worst_delta_us,最坏预取超期量,third_order,C:U:E,43473.152,us,退化（超期增加）
9,mean_actual_read_us,平均实际读取时间,main,C,3064.85171485126,us,退化（时间变长）
9,mean_actual_read_us,平均实际读取时间,main,U,425.75157926435895,us,退化（时间变长）
9,mean_actual_read_us,平均实际读取时间,main,E,4693.0798100385755,us,退化（时间变长）
9,mean_actual_read_us,平均实际读取时间,second_order,C:U,1191.079825275392,us,退化（时间变长）
9,mean_actual_read_us,平均实际读取时间,second_order,C:E,-19.505935511828284,us,退化（时间变长）
9,mean_actual_read_us,平均实际读取时间,second_order,U:E,3725.954027969774,us,退化（时间变长）
9,mean_actual_read_us,平均实际读取时间,third_order,C:U:E,334.7847008914978,us,退化（时间变长）
10,mean_gpu_utilization_percent,平均 GPU 利用率,main,C,-0.3652015314585846,pp,改善
10,mean_gpu_utilization_percent,平均 GPU 利用率,main,U,0.501290956896181,pp,改善
10,mean_gpu_utilization_percent,平均 GPU 利用率,main,E,3.4692128044297803,pp,改善
10,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:U,1.2843368813497804,pp,改善
10,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,C:E,0.5601151673037208,pp,改善
10,mean_gpu_utilization_percent,平均 GPU 利用率,second_order,U:E,-0.21577904404958304,pp,改善
10,mean_gpu_utilization_percent,平均 GPU 利用率,third_order,C:U:E,0.33041514388287396,pp,改善
10,min_gpu_utilization_percent,最低 GPU 利用率,main,C,-2.0857320803910495,pp,改善
10,min_gpu_utilization_percent,最低 GPU 利用率,main,U,-2.620860632228011,pp,改善
10,min_gpu_utilization_percent,最低 GPU 利用率,main,E,15.486216295855224,pp,改善
10,min_gpu_utilization_percent,最低 GPU 利用率,second_order,C:U,-0.5785702502000678,pp,改善
10,min_gpu_utilization_percent,最低 GPU 利用率,second_order,C:E,-1.4931244597605318,pp,改善
10,min_gpu_utilization_percent,最低 GPU 利用率,second_order,U:E,-4.814575482669145,pp,改善
10,min_gpu_utilization_percent,最低 GPU 利用率,third_order,C:U:E,-0.07264092020656676,pp,改善
10,p95_gpu_utilization_percent,P95 GPU 利用率,main,C,0.35129073405181543,pp,改善
10,p95_gpu_utilization_percent,P95 GPU 利用率,main,U,0.23546571184699872,pp,改善
10,p95_gpu_utilization_percent,P95 GPU 利用率,main,E,-0.0011535517760457026,pp,改善
10,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,C:U,0.8633930334547699,pp,改善
10,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,C:E,-0.002307103552091405,pp,改善
10,p95_gpu_utilization_percent,P95 GPU 利用率,second_order,U:E,0.002307103552091405,pp,改善
10,p95_gpu_utilization_percent,P95 GPU 利用率,third_order,C:U:E,0.00461420710418281,pp,改善
10,max_gpu_utilization_percent,最高 GPU 利用率,main,C,0.10839053811579191,pp,改善
10,max_gpu_utilization_percent,最高 GPU 利用率,main,U,-0.03609860532460374,pp,改善
10,max_gpu_utilization_percent,最高 GPU 利用率,main,E,0.0,pp,改善
10,max_gpu_utilization_percent,最高 GPU 利用率,second_order,C:U,0.2167810762315554,pp,改善
10,max_gpu_utilization_percent,最高 GPU 利用率,second_order,C:E,0.0,pp,改善
10,max_gpu_utilization_percent,最高 GPU 利用率,second_order,U:E,0.0,pp,改善
10,max_gpu_utilization_percent,最高 GPU 利用率,third_order,C:U:E,0.0,pp,改善
10,mean_ttft_us,平均 TTFT,main,C,1011.4026435597043,us,退化（时间变长）
10,mean_ttft_us,平均 TTFT,main,U,-4961.088440434687,us,退化（时间变长）
10,mean_ttft_us,平均 TTFT,main,E,-6513.233333203127,us,退化（时间变长）
10,mean_ttft_us,平均 TTFT,second_order,C:U,-4752.531108393858,us,退化（时间变长）
10,mean_ttft_us,平均 TTFT,second_order,C:E,-1797.5340815905947,us,退化（时间变长）
10,mean_ttft_us,平均 TTFT,second_order,U:E,-3997.9558563102037,us,退化（时间变长）
10,mean_ttft_us,平均 TTFT,third_order,C:U:E,-1380.9962676684372,us,退化（时间变长）
10,p95_ttft_us,P95 TTFT,main,C,-1560.511999999988,us,退化（时间变长）
10,p95_ttft_us,P95 TTFT,main,U,5123.684882051311,us,退化（时间变长）
10,p95_ttft_us,P95 TTFT,main,E,0.0,us,退化（时间变长）
10,p95_ttft_us,P95 TTFT,second_order,C:U,-4204.108800000045,us,退化（时间变长）
10,p95_ttft_us,P95 TTFT,second_order,C:E,0.0,us,退化（时间变长）
10,p95_ttft_us,P95 TTFT,second_order,U:E,0.0,us,退化（时间变长）
10,p95_ttft_us,P95 TTFT,third_order,C:U:E,0.0,us,退化（时间变长）
10,max_ttft_us,Max TTFT,main,C,-1633.894399999932,us,退化（时间变长）
10,max_ttft_us,Max TTFT,main,U,6031.590399999986,us,退化（时间变长）
10,max_ttft_us,Max TTFT,main,E,0.0,us,退化（时间变长）
10,max_ttft_us,Max TTFT,second_order,C:U,-4863.180799999973,us,退化（时间变长）
10,max_ttft_us,Max TTFT,second_order,C:E,0.0,us,退化（时间变长）
10,max_ttft_us,Max TTFT,second_order,U:E,0.0,us,退化（时间变长）
10,max_ttft_us,Max TTFT,third_order,C:U:E,0.0,us,退化（时间变长）
10,late_gpu_layer_count,逾期 GPU layer 数,main,C,26.5,count,退化（数量增加）
10,late_gpu_layer_count,逾期 GPU layer 数,main,U,-16.0,count,退化（数量增加）
10,late_gpu_layer_count,逾期 GPU layer 数,main,E,-32.5,count,退化（数量增加）
10,late_gpu_layer_count,逾期 GPU layer 数,second_order,C:U,33.0,count,退化（数量增加）
10,late_gpu_layer_count,逾期 GPU layer 数,second_order,C:E,30.0,count,退化（数量增加）
10,late_gpu_layer_count,逾期 GPU layer 数,second_order,U:E,-9.0,count,退化（数量增加）
10,late_gpu_layer_count,逾期 GPU layer 数,third_order,C:U:E,56.0,count,退化（数量增加）
10,p95_delta_us,P95 预取超期量,main,C,1226.2438461538459,us,退化（超期增加）
10,p95_delta_us,P95 预取超期量,main,U,-9075.528953846157,us,退化（超期增加）
10,p95_delta_us,P95 预取超期量,main,E,7393.207046153842,us,退化（超期增加）
10,p95_delta_us,P95 预取超期量,second_order,C:U,-4777.172492307687,us,退化（超期增加）
10,p95_delta_us,P95 预取超期量,second_order,C:E,-397.01249230768735,us,退化（超期增加）
10,p95_delta_us,P95 预取超期量,second_order,U:E,-17675.322892307693,us,退化（超期增加）
10,p95_delta_us,P95 预取超期量,third_order,C:U:E,-3505.4438153846277,us,退化（超期增加）
10,worst_delta_us,最坏预取超期量,main,C,5434.534399999999,us,退化（超期增加）
10,worst_delta_us,最坏预取超期量,main,U,-11499.73760000001,us,退化（超期增加）
10,worst_delta_us,最坏预取超期量,main,E,13859.776,us,退化（超期增加）
10,worst_delta_us,最坏预取超期量,second_order,C:U,-1429.4783999999963,us,退化（超期增加）
10,worst_delta_us,最坏预取超期量,second_order,C:E,4643.353599999999,us,退化（超期增加）
10,worst_delta_us,最坏预取超期量,second_order,U:E,-23086.7712,us,退化（超期增加）
10,worst_delta_us,最坏预取超期量,third_order,C:U:E,-2286.6431999999986,us,退化（超期增加）
10,mean_actual_read_us,平均实际读取时间,main,C,3329.4550673602525,us,退化（时间变长）
10,mean_actual_read_us,平均实际读取时间,main,U,-91.35278085688424,us,退化（时间变长）
10,mean_actual_read_us,平均实际读取时间,main,E,4342.581170890896,us,退化（时间变长）
10,mean_actual_read_us,平均实际读取时间,second_order,C:U,937.4935933844044,us,退化（时间变长）
10,mean_actual_read_us,平均实际读取时间,second_order,C:E,296.9633265074426,us,退化（时间变长）
10,mean_actual_read_us,平均实际读取时间,second_order,U:E,2791.9044213391517,us,退化（时间变长）
10,mean_actual_read_us,平均实际读取时间,third_order,C:U:E,540.9184769931198,us,退化（时间变长）
